program_key,university,code,title,level,faculty,handbook_year,cricos_code,credit_points,duration_full_time,campus,intakes,ielts_overall,ielts_min_band,toefl_ibt,pte_overall,min_wam_percent,min_grade_band,requires_cognate_degree,source_url,source_updated_at,fetched_at
unsw:5059,UNSW Sydney,5059,Graduate Diploma in Mine Geotechnical Engineering - GDipMineGeotech,graduate_diploma,Faculty of Engineering,2027,,48,,Sydney,Term 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5059,,2026-09-02T00:26:16Z
unsw:5148,UNSW Sydney,5148,Graduate Diploma in City Planning,graduate_diploma,"Faculty of Arts, Design and Architecture",2027,088356M,48,,Sydney,Term 1; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5148,,2026-09-02T00:26:18Z
unsw:5203,UNSW Sydney,5203,Graduate Diploma in Translation and Interpreting - GDipTI,graduate_diploma,"Faculty of Arts, Design and Architecture",2027,106115H,48,,Sydney,Term 1; Term 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5203,,2026-09-02T00:26:21Z
unsw:5213,UNSW Sydney,5213,Graduate Diploma in Legal Professional Practice,graduate_diploma,Faculty of Law and Justice,2027,,42,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5213,,2026-09-02T00:26:22Z
unsw:5273,UNSW Sydney,5273,Graduate Diploma in Financial Planning - GradDipFinPlan,graduate_diploma,UNSW Business School,2027,075259G,48,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5273,,2026-09-02T00:26:23Z
unsw:5304,UNSW Sydney,5304,Graduate Diploma in Science (Research) - GDipSc(Res),graduate_diploma,Faculty of Science,2027,081526K,48,,Sydney,Term 1; Term 2; Term 3,,,,,55.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5304,,2026-09-02T00:26:26Z
unsw:5306,UNSW Sydney,5306,Graduate Diploma in Design - GDipDes,graduate_diploma,"Faculty of Arts, Design and Architecture",2027,082199A,48,,Paddington,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5306,,2026-09-02T00:26:27Z
unsw:5312,UNSW Sydney,5312,Graduate Diploma in Cultural Leadership - GradDipCL,graduate_diploma,"Faculty of Arts, Design and Architecture",2027,082202M,48,,Paddington,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5312,,2026-09-02T00:26:28Z
unsw:5319,UNSW Sydney,5319,Graduate Diploma in Animation and Visual Effects - GDipAVFX,graduate_diploma,"Faculty of Arts, Design and Architecture",2027,113671K,48,,Paddington,Term 1; Term 2; Term 3,,,,,,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5319,,2026-09-02T00:26:30Z
unsw:5332,UNSW Sydney,5332,Graduate Diploma in Advanced Psychology - GDipAdvPsych,graduate_diploma,Faculty of Science,2027,,48,,Sydney,Hexamester 1; Hexamester 4,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5332,,2026-09-02T00:26:33Z
unsw:5334,UNSW Sydney,5334,Graduate Diploma in Psychology - GDipPsych,graduate_diploma,Faculty of Science,2027,,60,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5334,,2026-09-02T00:26:34Z
unsw:5335,UNSW Sydney,5335,Graduate Diploma in Mining Engineering - GDipMinEng,graduate_diploma,Faculty of Engineering,2027,084281B,48,,Sydney,Term 1; Term 3,,,,,65.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5335,,2026-09-02T00:26:35Z
unsw:5357,UNSW Sydney,5357,Graduate Diploma in Social Impact - GradDipSocImp,graduate_diploma,UNSW Business School,2027,0101074,48,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5357,,2026-09-02T00:26:38Z
unsw:5362,UNSW Sydney,5362,Graduate Diploma in Infectious Diseases Intelligence - GDipIDI,graduate_diploma,Faculty of Medicine and Health,2027,0100356,36,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5362,,2026-09-02T00:26:39Z
unsw:5372,UNSW Sydney,5372,Graduate Diploma in Health Data Science - GradDipHDS,graduate_diploma,Faculty of Medicine and Health,2027,096226k,48,,Sydney,Term 1; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5372,,2026-09-02T00:26:40Z
unsw:5373,UNSW Sydney,5373,Graduate Diploma in Engineering Science - GDipEngSc,graduate_diploma,Faculty of Engineering,2027,113779J,72,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5373,,2026-09-02T00:26:41Z
unsw:5405,UNSW Sydney,5405,Graduate Diploma in Entrepreneurship - GDipEntr,graduate_diploma,UNSW Business School,2027,"This program is currently being assessed for CRICOS registration. Until CRICOS registration is obtained (which cannot be guaranteed), this program will not be available to international applicants wishing to study in Australia. If you are interested in this program then please contact the faculty and we will advise you should the program become registered on CRICOS.",48,,Sydney,Term 2,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5405,,2026-09-02T00:26:42Z
unsw:5415,UNSW Sydney,5415,Graduate Diploma in Professional Accounting - GDipProfAcc,graduate_diploma,UNSW Business School,2027,111881E,36,,Sydney,Term 1; Term 2,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5415,,2026-09-02T00:26:44Z
unsw:5420,UNSW Sydney,5420,Graduate Diploma in Orientation and Mobility - GDipOrientMobil,graduate_diploma,Faculty of Medicine and Health,2027,,48,,Sydney,Term 1,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5420,,2026-09-02T00:26:45Z
unsw:5433,UNSW Sydney,5433,Graduate Diploma in Financial Technology - GDipFinTech,graduate_diploma,UNSW Business School,2027,,48,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5433,,2026-09-02T00:26:46Z
unsw:5436,UNSW Sydney,5436,Graduate Diploma in Applied Finance - GDipAppFin,graduate_diploma,UNSW Business School,2027,,48,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5436,,2026-09-02T00:26:47Z
unsw:5437,UNSW Sydney,5437,Graduate Diploma in Analytics - Grad Dip Analytics,graduate_diploma,UNSW Business School,2027,,48,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5437,,2026-09-02T00:26:48Z
unsw:5494,UNSW Sydney,5494,Graduate Diploma in AI Leadership and Strategy - GDipAILead,graduate_diploma,UNSW Business School,2027,,48,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5494,,2026-09-02T00:26:51Z
unsw:5499,UNSW Sydney,5499,Graduate Diploma in Environmental Management - GDipEM,graduate_diploma,"Faculty of Arts, Design and Architecture",2027,033894F,48,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5499,,2026-09-02T00:26:52Z
unsw:5507,UNSW Sydney,5507,Graduate Diploma in Public Health - GDipPH,graduate_diploma,Faculty of Medicine and Health,2027,028073G,36,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5507,,2026-09-02T00:26:53Z
unsw:5508,UNSW Sydney,5508,Graduate Diploma in Reproductive Medicine - GDipRMed,graduate_diploma,Faculty of Medicine and Health,2027,,36,,Sydney,Term 1; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5508,,2026-09-02T00:26:54Z
unsw:5509,UNSW Sydney,5509,Graduate Diploma in Health Leadership and Management - GDipHLM,graduate_diploma,Faculty of Medicine and Health,2027,061249C,36,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5509,,2026-09-02T00:26:56Z
unsw:5512,UNSW Sydney,5512,Graduate Diploma in Forensic Mental Health - GDipFMH,graduate_diploma,Faculty of Medicine and Health,2027,,36,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5512,,2026-09-02T00:26:57Z
unsw:5513,UNSW Sydney,5513,Graduate Diploma in Business Psychology - GDipBP,graduate_diploma,Faculty of Science,2027,,48,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5513,,2026-09-02T00:26:58Z
unsw:5518,UNSW Sydney,5518,Graduate Diploma in Physical Oceanography - GDipPhysOc,graduate_diploma,Faculty of Science,2027,106117F,48,,Sydney,Term 1; Term 2; Term 3,,,,,70.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5518,,2026-09-02T00:26:59Z
unsw:5536,UNSW Sydney,5536,Graduate Diploma in Flying - GDipFlying,graduate_diploma,Faculty of Science,2027,,48,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5536,,2026-09-02T00:27:01Z
unsw:5546,UNSW Sydney,5546,Graduate Diploma in Information Technology - GDipIT,graduate_diploma,Faculty of Engineering,2027,113778K,72,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5546,,2026-09-02T00:27:04Z
unsw:5567,UNSW Sydney,5567,Graduate Diploma - GDipGH,graduate_diploma,Faculty of Medicine and Health,2027,068958F,36,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5567,,2026-09-02T00:27:06Z
unsw:5646,UNSW Sydney,5646,Graduate Diploma in Data Science,graduate_diploma,Faculty of Science,2027,,48,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5646,,2026-09-02T00:27:07Z
unsw:5649,UNSW Sydney,5649,Graduate Diploma in Cyber Security - Grad Dip Cyber,graduate_diploma,Faculty of Engineering,2027,,48,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5649,,2026-09-02T00:27:08Z
unsw:5659,UNSW Sydney,5659,Graduate Diploma in Mathematics and Statistics - GDipMath&Stats,graduate_diploma,Faculty of Science,2027,028077D,48,,Sydney,Term 1; Term 2; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5659,,2026-09-02T00:27:09Z
unsw:5741,UNSW Sydney,5741,Graduate Diploma in Aviation Management - GradDipAvMgmt,graduate_diploma,Faculty of Science,2027,,48,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5741,,2026-09-02T00:27:10Z
unsw:5876,UNSW Sydney,5876,Graduate Diploma in Project Management - GDipPM,graduate_diploma,UNSW Canberra,2027,,48,,Canberra City,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5876,,2026-09-02T00:27:12Z
unsw:5950,UNSW Sydney,5950,Graduate Diploma in Management - GDipMgmt,graduate_diploma,UNSW Business School,2027,,48,,Sydney,Term 1; Term 2; Term 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5950,,2026-09-02T00:27:13Z
unsw:5959,UNSW Sydney,5959,Graduate Diploma in Data Science and Decisions - GDDataSci,graduate_diploma,Faculty of Science,2027,0100703,48,,Sydney,Term 1; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5959,,2026-09-02T00:27:14Z
unsw:5970,UNSW Sydney,5970,Graduate Diploma in Counselling - GDipCouns,graduate_diploma,"Faculty of Arts, Design and Architecture",2027,,48,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/5970,,2026-09-02T00:27:15Z
unsw:7014,UNSW Sydney,7014,Graduate Certificate in Women's Health Medicine - GCertWomHMed,graduate_certificate,Faculty of Medicine and Health,2027,,24,,Sydney,Term 1; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7014,,2026-09-02T00:27:16Z
unsw:7037,UNSW Sydney,7037,Graduate Certificate in Food Science - GCertFoodSc,graduate_certificate,Faculty of Engineering,2027,113783B,48,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7037,,2026-09-02T00:27:18Z
unsw:7123,UNSW Sydney,7123,Graduate Certificate in Construction Project Management - GCertCPM,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,,24,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7123,,2026-09-02T00:27:20Z
unsw:7127,UNSW Sydney,7127,Graduate Certificate in Property and Development - GCertPD,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,,24,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7127,,2026-09-02T00:27:21Z
unsw:7148,UNSW Sydney,7148,Graduate Certificate in City Planning,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,088357K,24,,Sydney,Term 1; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7148,,2026-09-02T00:27:23Z
unsw:7204,UNSW Sydney,7204,Graduate Certificate in Translation and Interpreting - GCertTI,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,106116G,24,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7204,,2026-09-02T00:27:25Z
unsw:7301,UNSW Sydney,7301,Graduate Certificate in Business Law - GCertBusLaw,graduate_certificate,Faculty of Law and Justice,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7301,,2026-09-02T00:27:27Z
unsw:7306,UNSW Sydney,7306,Graduate Certificate in Design - GCertDes,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,082200B,24,,Paddington,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7306,,2026-09-02T00:27:28Z
unsw:7312,UNSW Sydney,7312,Graduate Certificate in Forensic Mental Health - GCertFMH,graduate_certificate,Faculty of Medicine and Health,2027,,24,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7312,,2026-09-02T00:27:29Z
unsw:7315,UNSW Sydney,7315,Graduate Certificate in Change Management - GradCert,graduate_certificate,UNSW Business School,2027,,24,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7315,,2026-09-02T00:27:33Z
unsw:7316,UNSW Sydney,7316,Graduate Certificate in Management - GCertM,graduate_certificate,UNSW Business School,2027,,24,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7316,,2026-09-02T00:27:33Z
unsw:7318,UNSW Sydney,7318,Graduate Certificate in Cultural Leadership - GradCertCL,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,082203K,24,,Paddington,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7318,,2026-09-02T00:27:36Z
unsw:7319,UNSW Sydney,7319,Graduate Certificate in Animation and Visual Effects - GCertAVFX,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,113672J,24,,Paddington,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7319,,2026-09-02T00:27:37Z
unsw:7321,UNSW Sydney,7321,Graduate Certificate in Taxation - GCertTax,graduate_certificate,UNSW Business School,2027,0100908,24,,Sydney,Term 1; Term 2; Term 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7321,,2026-09-02T00:27:40Z
unsw:7323,UNSW Sydney,7323,Graduate Certificate in Simulation and Immersive Technologies - GCertSIT,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,099994A,24,,Paddington,Term 1; Term 3,,,,,65.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7323,,2026-09-02T00:27:42Z
unsw:7327,UNSW Sydney,7327,Graduate Certificate in Teaching - GCertTeaching,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,,24,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7327,,2026-09-02T00:27:43Z
unsw:7328,UNSW Sydney,7328,Graduate Certificate in Cyber Security - GradCertCybSec,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7328,,2026-09-02T00:27:44Z
unsw:7329,UNSW Sydney,7329,Graduate Certificate in Cyber Security Operations - GradCertCybSecOps,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7329,,2026-09-02T00:27:46Z
unsw:7331,UNSW Sydney,7331,Graduate Certificate in Cyber Security Strategy and Diplomacy - GCertCSSD,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7331,,2026-09-02T00:27:47Z
unsw:7335,UNSW Sydney,7335,Graduate Certificate in Mining Engineering - GCertMinEng,graduate_certificate,Faculty of Engineering,2027,108475A,24,,Sydney,Term 1; Term 3,,,,,65.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7335,,2026-09-02T00:27:49Z
unsw:7339,UNSW Sydney,7339,Graduate Certificate in Environmental Management - GCertEM,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,033884G,24,,Sydney,Term 1; Term 2; Term 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7339,,2026-09-02T00:27:50Z
unsw:7346,UNSW Sydney,7346,Graduate Certificate in Space Engineering - GCertSpaceEng,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7346,,2026-09-02T00:27:53Z
unsw:7351,UNSW Sydney,7351,Graduate Certificate in Logistics Management - GradCertLogMgt,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7351,,2026-09-02T00:27:55Z
